timestamp;value_co2;value_hum;value_airpressure;value_light;value_temp
2022-03-10T17:40:12.000Z;721.00;29.92;1011,52;0.00;18.01
2022-03-10T17:40:43.000Z;672.00;29.06;1011,51;66.00;18.31
2022-03-10T17:41:13.000Z;662.00;27.93;1011,53;44.00;18.53
2022-03-10T17:41:43.000Z;651.00;28.10;1011,48;42.00;18.71
2022-03-10T17:42:13.000Z;639.00;27.49;1011,52;42.00;18.90
2022-03-10T17:42:44.000Z;635.00;26.91;1011,49;42.00;19.01
2022-03-10T17:43:14.000Z;633.00;27.88;1011,48;40.00;19.18
2022-03-10T17:43:44.000Z;633.00;26.31;1011,51;40.00;19.27
2022-03-10T17:44:14.000Z;638.00;27.09;1011,49;39.00;19.37
2022-03-10T17:44:45.000Z;640.00;26.52;1011,45;39.00;19.46
2022-03-10T17:45:15.000Z;642.00;25.79;1011,49;39.00;19.54
2022-03-10T17:45:45.000Z;642.00;26.55;1011,50;37.00;19.64
2022-03-10T17:46:15.000Z;641.00;27.35;1011,51;36.00;19.70
2022-03-10T17:46:46.000Z;638.00;26.23;1011,52;36.00;19.75
2022-03-10T17:47:16.000Z;636.00;27.11;1011,54;36.00;19.82
2022-03-10T17:47:46.000Z;635.00;26.97;1011,46;35.00;19.86
2022-03-10T17:48:16.000Z;631.00;27.26;1011,49;34.00;19.92
2022-03-10T17:48:46.000Z;626.00;27.22;1011,52;32.00;19.95
2022-03-10T17:49:17.000Z;621.00;27.03;1011,52;33.00;19.98
2022-03-10T17:49:47.000Z;617.00;26.38;1011,51;32.00;20.04
2022-03-10T17:50:17.000Z;613.00;27.27;1011,49;30.00;20.04
2022-03-10T17:50:47.000Z;609.00;25.82;1011,52;29.00;20.04
2022-03-10T17:51:18.000Z;606.00;26.90;1011,49;29.00;20.07
2022-03-10T17:51:48.000Z;604.00;26.16;1011,55;28.00;20.09
2022-03-10T17:52:18.000Z;602.00;26.49;1011,50;27.00;20.12
2022-03-10T17:52:48.000Z;601.00;26.83;1011,53;27.00;20.12
2022-03-10T17:53:19.000Z;599.00;25.52;1011,54;27.00;20.13
2022-03-10T17:53:49.000Z;605.00;25.44;1011,56;26.00;20.13
2022-03-10T17:54:19.000Z;604.00;26.14;1011,50;25.00;20.16
2022-03-10T17:54:49.000Z;607.00;26.43;1011,56;24.00;20.15
2022-03-10T17:55:19.000Z;607.00;26.45;1011,54;23.00;20.16
2022-03-10T17:55:50.000Z;609.00;26.03;1011,55;22.00;20.16
2022-03-10T17:56:20.000Z;613.00;25.62;1011,56;22.00;20.15
2022-03-10T17:56:50.000Z;617.00;25.81;1011,49;22.00;20.18
2022-03-10T17:57:20.000Z;620.00;25.90;1011,55;20.00;20.16
2022-03-10T17:57:51.000Z;618.00;26.24;1011,54;20.00;20.15
2022-03-10T17:58:21.000Z;615.00;26.83;1011,49;18.00;20.16
2022-03-10T17:58:51.000Z;612.00;27.10;1011,52;18.00;20.18
2022-03-10T17:59:21.000Z;615.00;25.60;1011,51;16.00;20.16
2022-03-10T17:59:52.000Z;618.00;25.72;1011,53;15.00;20.19
2022-03-10T18:00:22.000Z;618.00;26.59;1011,54;12.00;20.18
timestamp;value;value;#WERT!;value;value
2022-03-10T18:01:23.000Z;622.00;26.73;1011,50;0.00;19.80
2165-165-165T45:165:85.000Z;0.00;0.00;1011,47;35.00;0.00
2022-03-10T18:02:23.000Z;0.00;0.00;1011,51;31.00;0.00
2022-03-10T18:02:53.000Z;0.00;0.00;1011,41;31.00;0.00
2022-03-10T18:03:23.000Z;0.00;0.00;1011,48;32.00;0.00
2022-03-10T18:03:54.000Z;0.00;0.00;1011,47;30.00;0.00
2022-03-10T18:04:24.000Z;0.00;0.00;1011,47;34.00;0.00
2022-03-10T18:04:54.000Z;0.00;0.00;1011,45;29.00;0.00
2022-03-10T18:05:24.000Z;0.00;0.00;1011,48;23.00;0.00
2022-03-10T18:05:55.000Z;0.00;0.00;1011,52;25.00;0.00
2022-03-10T18:06:25.000Z;0.00;0.00;1011,47;22.00;0.00
2022-03-10T18:06:55.000Z;0.00;0.00;1011,56;24.00;0.00
2022-03-10T18:07:25.000Z;0.00;0.00;1011,52;22.00;0.00
2022-03-10T18:07:55.000Z;0.00;0.00;1011,53;24.00;0.00
2022-03-10T18:08:26.000Z;0.00;0.00;1011,51;30.00;0.00
2022-03-10T18:08:56.000Z;0.00;0.00;1011,54;26.00;0.00
2022-03-10T18:09:26.000Z;0.00;0.00;1011,49;28.00;0.00
2022-03-10T18:09:56.000Z;0.00;0.00;1011,51;23.00;0.00
2022-03-10T18:10:27.000Z;0.00;0.00;1011,51;19.00;0.00
2022-03-10T18:10:57.000Z;0.00;0.00;1011,56;21.00;0.00
2022-03-10T18:11:27.000Z;0.00;0.00;1011,54;17.00;0.00
2022-03-10T18:11:57.000Z;0.00;0.00;1011,56;19.00;0.00
2022-03-10T18:12:27.000Z;0.00;0.00;1011,54;15.00;0.00
2022-03-10T18:12:58.000Z;0.00;0.00;1011,52;17.00;0.00
2022-03-10T18:13:28.000Z;0.00;0.00;1011,54;17.00;0.00
2022-03-10T18:13:58.000Z;0.00;0.00;1011,53;23.00;0.00
2022-03-10T18:14:28.000Z;0.00;0.00;1011,58;23.00;0.00
2022-03-10T18:14:59.000Z;0.00;0.00;1011,57;20.00;0.00
2022-03-10T18:15:29.000Z;0.00;0.00;1011,55;16.00;0.00
2022-03-10T18:15:59.000Z;0.00;0.00;1011,58;12.00;0.00
2022-03-10T18:16:29.000Z;0.00;0.00;1011,56;8.00;0.00
2022-03-10T18:16:59.000Z;0.00;0.00;1011,55;14.00;0.00
2022-03-10T18:17:30.000Z;0.00;0.00;1011,55;4.00;0.00
2022-03-10T18:18:00.000Z;0.00;0.00;1011,56;16.00;0.00
2022-03-10T18:18:30.000Z;0.00;0.00;1011,53;11.00;0.00
2022-03-10T18:19:00.000Z;0.00;0.00;1011,54;11.00;0.00
2022-03-10T18:19:31.000Z;0.00;0.00;1011,65;13.00;0.00
2022-03-10T18:20:01.000Z;0.00;0.00;1011,56;9.00;0.00
2022-03-10T18:20:31.000Z;0.00;0.00;1011,56;9.00;0.00
2022-03-10T18:21:01.000Z;0.00;0.00;1011,54;11.00;0.00
2022-03-10T18:21:31.000Z;0.00;0.00;1011,50;5.00;0.00
2022-03-10T18:22:02.000Z;0.00;0.00;1011,53;5.00;0.00
2022-03-10T18:22:32.000Z;0.00;0.00;1011,52;5.00;0.00
2022-03-10T18:23:02.000Z;0.00;0.00;1011,51;5.00;0.00
2022-03-10T18:23:32.000Z;0.00;0.00;1011,52;7.00;0.00
2022-03-10T18:24:03.000Z;0.00;0.00;1011,52;11.00;0.00
2022-03-10T18:24:33.000Z;0.00;0.00;1011,51;3.00;0.00
2022-03-10T18:25:03.000Z;0.00;0.00;1011,48;1.00;0.00
2022-03-10T18:25:33.000Z;0.00;0.00;1011,49;1.00;0.00
2022-03-10T18:26:03.000Z;0.00;0.00;1011,51;5.00;0.00
2022-03-10T18:26:34.000Z;0.00;0.00;1011,51;1.00;0.00
2022-03-10T18:27:04.000Z;0.00;0.00;1011,50;1.00;0.00
2022-03-10T18:27:34.000Z;0.00;0.00;1011,49;1.00;0.00
2022-03-10T18:28:04.000Z;0.00;0.00;1011,47;1.00;0.00
2022-03-10T18:28:35.000Z;0.00;0.00;1011,48;2.00;0.00
2022-03-10T18:29:05.000Z;0.00;0.00;1011,50;2.00;0.00
2022-03-10T18:29:35.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T18:30:05.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T18:30:35.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T18:31:06.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T18:31:36.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T18:32:06.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T18:32:36.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T18:33:07.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T18:33:37.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T18:34:07.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T18:34:37.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T18:35:07.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T18:35:38.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T18:36:08.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T18:36:38.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T18:37:08.000Z;0.00;0.00;1011,56;2.00;0.00
2022-03-10T18:37:39.000Z;0.00;0.00;1011,55;2.00;0.00
2022-03-10T18:38:09.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T18:38:39.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T18:39:09.000Z;0.00;0.00;1011,64;0.00;0.00
2022-03-10T18:39:39.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:40:10.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T18:40:40.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T18:41:10.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T18:41:40.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T18:42:10.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T18:42:41.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T18:43:11.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T18:43:41.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:44:11.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T18:46:57.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T18:47:27.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:47:58.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T18:48:28.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T18:48:58.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T18:49:28.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T18:49:58.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:50:29.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T18:50:59.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T18:51:29.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T18:51:59.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T18:52:29.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T18:53:00.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T18:53:30.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T18:54:00.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T18:54:30.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T18:55:01.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:55:31.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:56:01.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T18:56:31.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T18:57:01.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T18:57:32.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T18:58:02.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:58:32.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T18:59:02.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T18:59:33.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T19:00:03.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T19:00:33.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:01:03.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:01:33.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T19:02:04.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T19:02:34.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T19:03:04.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:03:34.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T19:04:05.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T19:04:35.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T19:05:05.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T19:05:35.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:06:05.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:06:36.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T19:07:06.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:07:36.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T19:08:06.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:08:37.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T19:09:07.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:09:37.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:10:07.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T19:10:37.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:11:08.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T19:11:38.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:12:08.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T19:12:38.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:13:09.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:13:39.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:14:09.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:14:39.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:15:09.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:15:40.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:16:10.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:16:40.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:17:10.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:17:41.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:18:11.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:18:41.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:19:11.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:19:41.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T19:20:12.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:20:42.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:21:12.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T19:21:42.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:22:13.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T19:22:43.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:23:13.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:23:43.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:24:13.000Z;0.00;0.00;1011,67;0.00;0.00
2022-03-10T19:24:44.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:25:14.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:25:44.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:26:14.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:26:44.000Z;0.00;0.00;1011,65;0.00;0.00
2022-03-10T19:27:15.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:27:45.000Z;0.00;0.00;1011,65;0.00;0.00
2022-03-10T19:28:15.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:28:45.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:29:16.000Z;0.00;0.00;1011,66;0.00;0.00
2022-03-10T19:29:46.000Z;0.00;0.00;1011,67;0.00;0.00
2022-03-10T19:30:16.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T19:30:46.000Z;0.00;0.00;1011,68;0.00;0.00
2022-03-10T19:31:16.000Z;0.00;0.00;1011,66;0.00;0.00
2022-03-10T19:31:47.000Z;0.00;0.00;1011,65;0.00;0.00
2022-03-10T19:32:17.000Z;0.00;0.00;1011,67;0.00;0.00
2022-03-10T19:32:47.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:33:17.000Z;0.00;0.00;1011,70;0.00;0.00
2022-03-10T19:33:48.000Z;0.00;0.00;1011,67;0.00;0.00
2022-03-10T19:34:18.000Z;0.00;0.00;1011,71;0.00;0.00
2022-03-10T19:34:48.000Z;0.00;0.00;1011,65;0.00;0.00
2022-03-10T19:35:18.000Z;0.00;0.00;1011,71;0.00;0.00
2022-03-10T19:35:48.000Z;0.00;0.00;1011,72;0.00;0.00
2022-03-10T19:36:19.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:36:49.000Z;0.00;0.00;1011,70;0.00;0.00
2022-03-10T19:37:19.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:37:49.000Z;0.00;0.00;1011,68;0.00;0.00
2022-03-10T19:38:20.000Z;0.00;0.00;1011,72;0.00;0.00
2022-03-10T19:38:50.000Z;0.00;0.00;1011,66;0.00;0.00
2022-03-10T19:39:20.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:39:50.000Z;0.00;0.00;1011,70;0.00;0.00
2022-03-10T19:40:20.000Z;0.00;0.00;1011,71;0.00;0.00
2022-03-10T19:40:51.000Z;0.00;0.00;1011,67;0.00;0.00
2022-03-10T19:41:21.000Z;0.00;0.00;1011,68;0.00;0.00
2022-03-10T19:41:51.000Z;0.00;0.00;1011,66;0.00;0.00
2022-03-10T19:42:21.000Z;0.00;0.00;1011,64;0.00;0.00
2022-03-10T19:42:52.000Z;0.00;0.00;1011,66;0.00;0.00
2022-03-10T19:43:22.000Z;0.00;0.00;1011,70;0.00;0.00
2022-03-10T19:43:52.000Z;0.00;0.00;1011,73;0.00;0.00
2022-03-10T19:44:22.000Z;0.00;0.00;1011,71;0.00;0.00
2022-03-10T19:44:52.000Z;0.00;0.00;1011,72;0.00;0.00
2022-03-10T19:45:23.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:45:53.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:46:23.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:46:53.000Z;0.00;0.00;1011,68;0.00;0.00
2022-03-10T19:47:24.000Z;0.00;0.00;1011,71;0.00;0.00
2022-03-10T19:47:54.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:48:24.000Z;0.00;0.00;1011,69;0.00;0.00
2022-03-10T19:48:54.000Z;0.00;0.00;1011,68;0.00;0.00
2022-03-10T19:49:24.000Z;0.00;0.00;1011,67;0.00;0.00
2022-03-10T19:49:55.000Z;0.00;0.00;1011,65;0.00;0.00
2022-03-10T19:50:25.000Z;0.00;0.00;1011,64;0.00;0.00
2022-03-10T19:50:55.000Z;0.00;0.00;1011,70;0.00;0.00
2022-03-10T19:51:25.000Z;0.00;0.00;1011,64;0.00;0.00
2022-03-10T19:51:56.000Z;0.00;0.00;1011,68;0.00;0.00
2022-03-10T19:52:26.000Z;0.00;0.00;1011,64;0.00;0.00
2022-03-10T19:52:56.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T19:53:26.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T19:53:56.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T19:54:27.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T19:54:57.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T19:55:27.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T19:55:57.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T19:56:28.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T19:56:58.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T19:57:28.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T19:57:58.000Z;0.00;0.00;1011,47;0.00;0.00
2022-03-10T19:58:28.000Z;0.00;0.00;1011,45;0.00;0.00
2022-03-10T19:58:59.000Z;0.00;0.00;1011,47;0.00;0.00
2022-03-10T19:59:29.000Z;0.00;0.00;1011,47;0.00;0.00
2022-03-10T19:59:59.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T20:00:29.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:00:59.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:01:30.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:02:00.000Z;0.00;0.00;1011,47;0.00;0.00
2022-03-10T20:02:30.000Z;0.00;0.00;1011,44;0.00;0.00
2022-03-10T20:03:00.000Z;0.00;0.00;1011,47;0.00;0.00
2022-03-10T20:03:31.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T20:04:01.000Z;0.00;0.00;1011,46;0.00;0.00
2022-03-10T20:04:31.000Z;0.00;0.00;1011,46;0.00;0.00
2022-03-10T20:05:01.000Z;0.00;0.00;1011,45;0.00;0.00
2022-03-10T20:05:31.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:06:02.000Z;0.00;0.00;1011,46;0.00;0.00
2022-03-10T20:06:32.000Z;0.00;0.00;1011,40;0.00;0.00
2022-03-10T20:07:02.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T20:07:32.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:08:03.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:08:33.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T20:09:03.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T20:09:33.000Z;0.00;0.00;1011,47;0.00;0.00
2022-03-10T20:10:03.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:10:34.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T20:11:04.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:11:34.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T20:12:04.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:12:35.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T20:13:05.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:13:35.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:14:05.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:14:35.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T20:15:06.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T20:15:36.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T20:16:06.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:16:36.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:17:07.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:17:37.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T20:18:07.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T20:18:37.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T20:19:07.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:19:38.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:20:08.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T20:20:38.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T20:21:08.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:21:39.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T20:22:09.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:22:39.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T20:23:09.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T20:23:39.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:24:10.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T20:24:40.000Z;0.00;0.00;1011,63;0.00;0.00
2022-03-10T20:25:10.000Z;0.00;0.00;1011,64;0.00;0.00
2022-03-10T20:25:40.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T20:26:11.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T20:26:41.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T20:27:11.000Z;0.00;0.00;1011,62;0.00;0.00
2022-03-10T20:27:41.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T20:28:11.000Z;0.00;0.00;1011,61;0.00;0.00
2022-03-10T20:28:42.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T20:29:12.000Z;0.00;0.00;1011,60;0.00;0.00
2022-03-10T20:29:42.000Z;0.00;0.00;1011,59;0.00;0.00
2022-03-10T20:30:12.000Z;0.00;0.00;1011,57;0.00;0.00
2022-03-10T20:30:42.000Z;0.00;0.00;1011,58;0.00;0.00
2022-03-10T20:31:13.000Z;0.00;0.00;1011,56;0.00;0.00
2022-03-10T20:31:43.000Z;0.00;0.00;1011,52;0.00;0.00
2022-03-10T20:32:13.000Z;0.00;0.00;1011,55;0.00;0.00
2022-03-10T20:32:43.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:33:14.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:33:44.000Z;0.00;0.00;1011,52;0.00;0.00
2022-03-10T20:34:14.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T20:34:44.000Z;0.00;0.00;1011,54;0.00;0.00
2022-03-10T20:35:14.000Z;0.00;0.00;1011,53;0.00;0.00
2022-03-10T20:35:45.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:36:15.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:36:45.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:37:15.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:37:46.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:38:16.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:38:46.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:39:16.000Z;0.00;0.00;1011,46;0.00;0.00
2022-03-10T20:39:46.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:40:17.000Z;0.00;0.00;1011,46;0.00;0.00
2022-03-10T20:40:47.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:41:17.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T20:41:47.000Z;0.00;0.00;1011,47;0.00;0.00
2022-03-10T20:42:18.000Z;0.00;0.00;1011,45;0.00;0.00
2022-03-10T20:42:48.000Z;0.00;0.00;1011,51;0.00;0.00
2022-03-10T20:43:18.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:43:48.000Z;0.00;0.00;1011,49;0.00;0.00
2022-03-10T20:44:18.000Z;0.00;0.00;1011,50;0.00;0.00
2022-03-10T20:44:49.000Z;0.00;0.00;1011,48;0.00;0.00
2022-03-10T20:45:19.000Z;0.00;0.00;1011,46;0.00;0.00
2022-03-10T20:45:49.000Z;0.00;0.00;1011,46;0.00;0.00
2022-03-10T20:46:19.000Z;0.00;0.00;1011,45;0.00;0.00
2022-03-10T20:46:50.000Z;0.00;0.00;1011,45;0.00;0.00
2022-03-10T20:47:20.000Z;0.00;0.00;1011,46;0.00;0.00
